SURVEY_YEAR,HAULJOIN,CRUISE,VESSEL,HAUL,MID_LATITUDE,MID_LONGITUDE,GIS_STATION,NET_WIDTH,DISTANCE_FISHED,STRATUM_NAME,TOTAL_AREA,TOWS_IN_STRATUM,TOW_CODE,DISTRICT_ID,DISTRICT_CODE,SPECIES_ID,SPECIES_CODE,SPECIES_NAME,SGD_ID,SIZE_CATEGORY,SIZE_GROUP,CRAB_NUM,CRAB_GM,CRAB_MT,CRAB_LBS,CRAB_CPUENUM,CRAB_CPUEWGT_MT,CRAB_CPUEWGT_LBS,LOAD_DATE
2016,-15647,201601,94,150,59.67519,-173.86403,O-26,16.714,2.797,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,2,3054.01742006038093343953685873739705305,.003054017420060380933439536858737397053,6.73295589178542497788514963083922592751,146.736817467946427195036592741933844909,.224068398355664393144532517225174197187,493.986259856326181134961646845770386405,12-AUG-18
2016,-15646,201601,94,149,59.83308,-173.58642,PO2625,16.825,2.848,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2016,-15645,201601,94,148,60.00524,-173.26903,P-25,15.469,2.818,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,13,15322.2218678609155024589280068812814941,.015322221867860915502458928006881281494,33.7797169468725491199308788858680549356,1022.87387886280733191738979252944379248,1.20559234729041719796044948849704697776,2657.8761615642485955311481232972985847,12-AUG-18
2016,-15644,201601,94,147,60.12076,-173.77576,QP2625,17.311,2.88,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2016,-15643,201601,94,146,60.29165,-173.38087,Q-25,17.061,1.849,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,6,9407.68597526751286884225178564793978123,.009407685975267512868842251785647939781,20.7403973203244492528652992902903944994,652.366753978901019007659911712626146184,1.02287692702301651072096230925125874171,2255.0576126821263228490589401636754028,12-AUG-18
2016,-15642,201601,94,145,60.17422,-173.00682,QP2524,16.757,2.879,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,1,2236.89778508776184329899464052439585765,.002236897785087761843298994640524395858,4.93151545976795506998011310365003306101,71.0958137690291112531338532049143003843,.159034068348953220229865728947475268633,350.610104726750508204148299161368528796,12-AUG-18
2016,-15641,201601,94,144,59.82522,-172.93907,PO2524,16.476,2.691,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,2,2791.80357676293847444659774317212015253,.002791803576762938474446597743172120153,6.1548733210899669911525820181950765492,154.720007826986447723011293483178765699,.215973935624085300397263344699151949127,476.141024206574882247110659195067953541,12-AUG-18
2016,-15640,201601,94,143,59.66667,-173.23944,O-25,16.96,2.854,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,1,2553.15394229471715018833857189535406397,.002553153942294717150188338571895354064,5.62874093824537914432162154308719419406,70.8601630629350963253488048284500191287,.180916904675779240593003219712273186683,398.853500723085853302337771918851711585,12-AUG-18
2016,-15639,201601,94,142,59.49852,-173.50456,ON2625,17.194,2.919,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2016,-15635,201601,94,136,60.33673,-172.05441,Q-23,16.257,2.786,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,2,2577.31443010498301826150091288360126342,.002577314430104983018261500912883601263,5.68200569622679345515327059185569966014,151.457380721312355895275792538714547169,.195176646439471298176147250151936906288,430.290849997043468737193508203819576496,12-AUG-18
2016,-15634,201601,94,134,59.947,-171.29901,P-22,17.187,2.808,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2016,-15633,201601,94,135,59.99085,-171.94226,P-23,17.25,2.764,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2016,-15632,201601,94,133,59.66249,-171.24466,O-22,16.136,2.783,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2016,-15631,201601,94,132,59.32693,-171.19103,N-22,16.936,2.815,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2016,-15630,201601,94,131,59.66413,-171.90205,O-23,16.925,2.852,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2016,-15629,201601,94,130,59.33518,-171.8213,N-23,16.975,2.831,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2016,-15624,201601,94,141,59.50198,-172.8791,ON2524,17.518,2.882,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2016,-15623,201601,94,140,59.66939,-172.55887,O-24,17.377,2.843,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2016,-15622,201601,94,139,59.83639,-172.24832,PO2423,16.507,2.947,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2008,-4418,200801,88,184,60.66263,-174.79701,R-27,18.642,2.719,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2008,-4417,200801,88,183,60.66133,-175.4394,R-28,18.675,2.881,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,1,1269.45554629518652152815202023655000991,.00126945554629518652152815202023655001,2.79867041479379481647062175161344335763,63.7496926550997758553226487922305382381,.080927400915629925666243914836569850856,178.414378786025024485536511657807246156,12-AUG-18
2008,-4416,200801,88,182,60.99659,-174.90285,S-27,18.456,2.852,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2008,-4415,200801,88,181,61.00144,-175.52141,S-28,18.217,2.734,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2008,-4409,200801,88,174,61.00365,-174.18695,S-26,18.107,2.785,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,1,1202.1061733184724596008439400288489922,.001202106173318472459600843940028848992,2.65019046356199874151424860458756421708,68.0158708525338025617867911089370531964,.081762298235462838432986905811917244156,180.255012304249596756491982411668413499,12-AUG-18
2008,-4408,200801,88,173,60.66852,-174.11645,R-26,18.526,2.766,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,1,1448.9331851451979674674053183874577832,.001448933185145197967467405318387457783,3.19435087751853909615310787987903030578,66.9342079453913265380286222022868912046,.096983195113486871779832307597204103134,213.811345886369155724672493682147984813,12-AUG-18
2008,-4407,200801,88,172,60.33398,-174.0699,Q-26,19.207,2.872,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,2,2273.32050296463858858158324266897409435,.002273320502964638588581583242668974094,5.01181380754853423839285595477060055964,124.356356095518083548809586058947656687,.141350926992956434734193539874728923032,311.625451267969930514134622002276366605,12-AUG-18
2008,-4406,200801,88,171,60.11261,-173.7719,QP2625,19.038,1.831,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,5,6614.37347770628911084640317305392287994,.00661437347770628911084640317305392288,14.5821973983080043756150550890872830472,491.974169926297672400287167925714321149,.650820180255414073633587283566429697966,1434.81289214679959345516165642868135463,12-AUG-18
2008,-4405,200801,88,169,60.00204,-173.95105,P-26,18.046,2.844,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,9,12635.8875021224205857748432174642541088,.012635887502122420585774843217464254109,27.8573634343156152464768007631558037901,601.469941666693613668860923123943833744,.844456279867608353911819279676465416594,1861.70741775841075255419659403901342334,12-AUG-18
2008,-4404,200801,88,168,59.82999,-174.24175,PO2726,17.835,2.853,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2008,-4403,200801,88,167,59.66792,-174.44315,O-27,18.267,2.822,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2008,-4402,200801,88,166,59.33432,-174.42246,N-27,18.372,2.761,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2008,-4401,200801,88,165,58.99386,-174.38755,M-27,18.406,2.953,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2008,-4372,200801,89,205,59.00013,-175.0303,M-28,18.686,2.984,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2008,-4371,200801,89,204,59.33847,-175.096,N-28,17.969,2.876,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2008,-4364,200801,89,197,59.65244,-175.11861,O-28,17.969,2.895,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2008,-4363,200801,89,196,60.00229,-175.27675,P-28,17.786,2.823,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2008,-4361,200801,89,194,60.33432,-175.3869,Q-28,17.786,2.906,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2008,-4336,200801,89,169,61.00662,-173.50225,S-25,17.226,2.847,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2008,-4335,200801,89,168,60.68287,-173.46811,R-25,17.823,2.82,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2008,-4334,200801,89,167,60.29898,-173.37921,Q-25,16.739,1.131,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,11,13299.6729063486910040088854101373073753,.013299672906348691004008885410137307375,29.3207597525259010640859593843883124917,1992.88636114987340417835857229400232767,2.40952152207425489682053329635846339649,5312.08565539645505518719623885683399064,12-AUG-18
2008,-4333,200801,89,166,60.17715,-173.02065,QP2524,16.815,2.852,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,28,25648.1452168830496877635316012382886411,.025648145216883049687763531601238288641,56.5444811536034681132008012419119683726,2002.59719077257643970770107766705120089,1.83438941285203887786111553523205597808,4044.13639685354276973288200479562795991,12-AUG-18
2008,-4332,200801,89,165,60.00212,-173.31564,P-25,16.648,2.83,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,30,38365.2158773729854330393247646702429018,.038365215877372985433039324764670242902,84.5808228153692409766961661943212979671,2184.01047034515993575355234880505739326,2.79300110577449905761068651224671302381,6157.51342063917368593309649633864777678,12-AUG-18
2008,-4331,200801,89,164,59.6734,-173.84415,O-26,18.134,2.771,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,2,3765.22810125052592352535217684245952366,.003765228101250525923525352176842459524,8.30090704843771345149235387994679754683,136.515455525312060296654855551163232752,.257005914699460673397067101960524709142,566.601053495374037467969267616516778948,12-AUG-18
2008,-4330,200801,89,163,59.33907,-173.79696,N-26,18.064,2.888,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2008,-4329,200801,89,162,59.00464,-173.73035,M-26,18.169,2.811,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,1,1564.47671398127422409100216405245624054,.001564476713981274224091002164052456241,3.44908075499879195966255209483844069535,67.1568154018779320212006782892624891315,.105065273881377013041665914902626504868,231.629279569623638051581500188757433514,12-AUG-18
2008,-4328,200801,89,161,59.00606,-173.08956,M-25,17.752,2.754,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2008,-4327,200801,89,160,59.33366,-173.1462,N-25,17.504,2.786,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2008,-4285,200801,89,126,59.33646,-171.18435,N-22,17.64,2.793,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2008,-4284,200801,89,125,59.66697,-171.26895,O-22,17.226,2.851,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
2008,-4283,200801,89,124,59.66739,-171.89885,O-23,17.769,2.797,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,1,2780.03182886683521175462676618851312881,.002780031828866835211754626766188513129,6.12892105937951672085574499788860119328,69.01230140017042557650519475177787956,.191856394475825040624880546540688346864,422.970947407751029830935922808843434311,12-AUG-18
2008,-4282,200801,89,123,59.82885,-172.25621,PO2423,17.336,2.86,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,4,4010.09636150563717337815981768703152394,.004010096361505637173378159817687031524,8.84074915436889112309397495418944764928,276.711382375187598861883391778418342356,.277409826912483722028529834930270214786,611.583979934421661961689064718485797048,12-AUG-18
2008,-4281,200801,89,122,60.16385,-172.32925,QP2423,16.665,2.84,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,5,6488.39480287435045915635904944617277404,.006488394802874350459156359049446172774,14.3044619619029783516175944061390075807,362.350037321220185354814160265412686399,.470214019795266395292157086009895334146,1036.64446515110374378443953202684081811,12-AUG-18
2008,-4280,200801,89,121,60.33308,-172.07005,Q-23,16.547,2.857,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,5,5687.01227404972546650017047822487281001,.00568701227404972546650017047822487281,12.5377159101018120604994605126162872237,362.762562599416946287233991417233507734,.412607029213723211286630348419935605408,909.642790538402881631876042731793482785,12-AUG-18
2008,-4279,200801,89,120,60.66832,-172.11775,R-23,17.744,2.866,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1989,10009,198901,37,163,60.33084,-174.05425,Q-26,16.943,2.648,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,11,15786.5492459045810732026906872881778038,.015786549245904581073202690687288177804,34.8033835884513540414349172221959977875,840.942608440153426775106938980021156615,1.20687108191999413403503557370007408319,2660.69528885595535441463645328783418813,12-AUG-18
1989,10010,198901,37,164,60.008,-173.95025,P-26,17.1,2.167,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,3,4526.81099577748537375149362722825295516,.004526810995777485373751493627228252955,9.97990992612493691068511206836501578604,277.682299506328607980697017714482968118,.419005095579341780368638699887722422986,923.748112384135514418859899925403542349,12-AUG-18
1989,10018,198901,37,172,58.99842,-173.71425,M-26,17.285,1.908,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1989,10019,198901,37,173,59.33525,-173.79534,N-26,17.285,1.926,St. Matthew MTCA,7218,27,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1989,10031,198901,37,185,61.00242,-175.57242,S-28,17.139,2.797,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1989,10032,198901,37,186,60.66917,-175.45783,R-28,16.9,2.741,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1989,10033,198901,37,187,60.33117,-175.40508,Q-28,16.64,2.759,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1989,10040,198901,37,194,59.66758,-175.11258,O-28,17.399,1.833,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1989,10041,198901,37,195,59.0145,-175.01842,M-28,16.95,2.908,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1990,10201,199001,37,135,59.32759,-171.83333,N-23,17.03,2.759,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1990,10202,199001,37,136,59.66609,-171.90042,O-23,16.92,3.111,St. Matthew MTCA,7218,24,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,1,1644.88083047685047822604573399505836119,.001644880830476850478226045733995058361,3.6263414891147056300405590624643219843,65.1600778157012509739476161593066426746,.107180562911426875001728758293791917371,236.292693617020169815369766142202394943,12-AUG-18
1990,10203,199001,37,137,59.84617,-172.21492,PO2423,17.51,2.463,St. Matthew MTCA,7218,24,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1990,10204,199001,37,138,59.98792,-171.97342,P-23,16.68,1.815,St. Matthew MTCA,7218,24,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1990,10205,199001,37,139,60.1805,-172.32142,QP2423,16.81,1.852,St. Matthew MTCA,7218,24,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,31,38838.836304552959599000830909763522898,.038838836304552959599000830909763522898,85.6249771232999042797608729290925776178,3415.3480024308922848948261887186991246,4.27897232224178609637287616997569199695,9433.51917987913476662575689376154888968,12-AUG-18
1990,10206,199001,37,140,60.32792,-172.03917,Q-23,16.267,1.852,St. Matthew MTCA,7218,24,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,2,1379.59705622081778433065165945008954042,.00137959705622081778433065165945008954,3.04149087918042563977468412743471294982,227.700251730153464500986672929208876409,.157067298493829445566172921585590185124,346.274119412174347572635408721818885603,12-AUG-18
1990,10207,199001,37,141,60.659,-172.11167,R-23,17.37,2.778,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1990,10208,199001,37,142,60.64667,-173.45067,R-25,16.73,1.815,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,6,7210.14976534214987849283283852951646945,.007210149765342149878492832838529516469,15.8956592795911205477201174790585288981,677.736138924428395156278174627164972885,.814429843838310347279760178467549936876,1795.51045763472450948128292767561814477,12-AUG-18
1990,10213,199001,37,147,59.82725,-173.5865,PO2625,18.47,2.741,St. Matthew MTCA,7218,24,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,26,46408.0440274033480016394244463941087916,.046408044027403348001639424446394108792,102.312223698568512666009382003732397593,1761.48675138574753099203355927259852487,3.14412133507682564767963859008984528777,6931.60102114782078496071700656709657906,12-AUG-18
1990,10214,199001,37,148,59.66634,-173.24825,O-25,17.66,2.704,St. Matthew MTCA,7218,24,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,6,12107.8269047305349105703220855367357944,.012107826904730534910570322085536735794,26.693189095598472650008822113122274045,430.958874140431230556062009527538855305,.869662575191648938344696849917605944522,1917.27778664279225358802458958277473767,12-AUG-18
1990,10215,199001,37,149,59.48317,-173.49925,ON2625,18.25,2.722,St. Matthew MTCA,7218,24,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,20,38342.6380468158045108363266663359032821,.038342638046815804510836326666335903282,84.5310472193706108190408602659475256346,1380.89599519781801572847180985275620219,2.64735976620837157639664640227548482512,5836.42922875532634645514212104027318546,12-AUG-18
1990,10216,199001,37,150,59.32892,-173.16184,N-25,18.43,1.796,St. Matthew MTCA,7218,24,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,1,956.881630200522336039657223445498173359,.000956881630200522336039657223445498173,2.10956288837162943576299522672445788486,103.621600641209691667767508102877745261,.099153606145548220359594601823988970744,218.596283146361805947396343011877843385,12-AUG-18
1990,10217,199001,37,151,58.99992,-173.06659,M-25,17.69,1.833,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1990,10232,199001,37,166,59.02983,-174.36992,M-27,16.911,2.352,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1990,10233,199001,37,167,59.32892,-174.4365,N-27,17.108,1.463,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1990,10234,199001,37,168,59.65884,-174.44225,O-27,17.108,1.667,St. Matthew MTCA,7218,24,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,1,2498.46533758129561620239865481463193484,.002498465337581295616202398654814631935,5.50817320313682312050694590789690410354,120.267178570559689777619814817987612691,.300483376907243377274953755182183837287,662.452450219228058611668564034519211263,12-AUG-18
1990,10235,199001,37,169,60.01992,-174.59434,P-27,16.185,1.982,St. Matthew MTCA,7218,24,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1990,10236,199001,37,170,60.16825,-174.34817,QP2726,16.538,2.926,St. Matthew MTCA,7218,24,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,6,12977.6483306085141299320643937134204288,.012977648330608514129932064393713420429,28.610817088057844849066869149095593126,425.280926200024723968847340676691172256,.919857716989898926292722199346446460977,2027.93913175812243158957323698530988664,12-AUG-18
1990,10237,199001,37,171,60.36442,-174.69859,Q-27,16.552,1.796,St. Matthew MTCA,7218,24,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,1,2287.64851320103598992570055724718252293,.002287648513201035989925700557247182523,5.04340166304177712203036690602837871155,115.378570554464392063614981533110007561,.263945615384181297163406848389185210522,581.900474613768731629662956417414859789,12-AUG-18
1990,10238,199001,37,172,60.67109,-174.80009,R-27,16.992,1.926,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1990,10239,199001,37,173,61.00142,-174.86892,S-27,16.906,1.908,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1991,10374,199101,37,105,60.32509,-171.31117,Q-22,17.401,1.852,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1991,10377,199101,37,108,59.99175,-171.28492,P-22,17.401,2.815,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1991,10378,199101,37,109,59.65583,-171.25775,O-22,17.885,2.815,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1991,10381,199101,37,112,59.3285,-171.17009,N-22,18.37,2.759,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1991,10414,199101,37,145,59.33434,-171.83067,N-23,18.32,2.704,St. Matthew Single,11629,29,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1991,10415,199101,37,146,59.6605,-171.926,O-23,18.44,2.797,St. Matthew MTCA,7218,25,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
1991,10416,199101,37,147,59.82992,-172.25075,PO2423,18.22,1.926,St. Matthew MTCA,7218,25,LEG1,6,STMATT,5,69323,Blue King Crab,125,SIZE_GROUP,MALE_GE90,0,0,0,0,0,0,0,12-AUG-18
